Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1235,70,RH,55.0,8525,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,0,0,940,940,GasA,TA,N,1024,940,0,1964,0,0,1,1,4,1,TA,7,Typ,0,0,0,N,0,192,0,0,0,0,0,11,2008,WD,Abnorml,130000
1236,70,RL,96.0,13132,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0,0,747,747,GasA,Gd,Y,892,892,0,1784,0,0,1,1,4,1,TA,9,Typ,0,1,180,N,203,40,0,0,0,0,0,7,2006,WD,Normal,138887
1237,160,RL,36.0,2628,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Gd,TA,PConc,0,0,764,764,GasA,Ex,Y,764,862,0,1626,0,0,2,1,2,1,Gd,6,Typ,0,2,474,Y,0,27,0,0,0,0,0,6,2010,WD,Normal,175500
1238,60,RL,41.0,12393,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,847,847,GasA,Ex,Y,847,1101,0,1948,0,0,2,1,4,1,Gd,8,Typ,1,2,434,Y,100,48,0,0,0,0,0,9,2006,WD,Normal,195000
1239,20,RL,63.0,13072,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1141,1141,GasA,Ex,Y,1141,0,0,1141,0,0,1,1,3,1,TA,6,Typ,0,2,484,Y,0,0,0,0,0,0,0,3,2006,WD,Abnorml,142500
1240,20,RL,64.0,9037,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,428,0,1048,1476,GasA,Ex,Y,1484,0,0,1484,0,0,2,0,2,1,Ex,6,Typ,1,2,472,Y,120,33,0,0,0,0,0,12,2007,WD,Normal,265900
1241,60,RL,65.0,8158,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,550,0,334,884,GasA,Ex,Y,884,884,0,1768,1,0,2,1,3,1,Gd,8,Typ,0,2,543,Y,0,63,0,0,0,0,0,7,2008,WD,Normal,224900
1242,20,RL,83.0,9849,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1689,1689,GasA,Ex,Y,1689,0,0,1689,0,0,2,0,3,1,Gd,7,Typ,0,3,954,Y,0,56,0,0,0,0,0,6,2007,New,Partial,248328
1243,85,RL,85.0,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,885,168,0,1053,GasA,TA,Y,1173,0,0,1173,1,0,2,0,3,1,Gd,6,Typ,2,2,528,Y,0,120,0,0,0,0,0,1,2010,WD,Family,170000
1244,20,RL,107.0,13891,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Ex,TA,PConc,1386,0,690,2076,GasA,Ex,Y,2076,0,0,2076,1,0,2,1,2,1,Ex,7,Typ,1,3,850,Y,216,229,0,0,0,0,0,9,2006,New,Partial,465000
1245,70,RL,70.04995836802665,11435,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,TA,TA,PConc,0,0,792,792,GasA,Fa,Y,792,725,0,1517,0,0,1,0,3,1,Gd,7,Typ,2,2,400,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,230000
1246,80,RL,78.0,12090,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,TA,TA,CBlock,0,0,585,585,GasA,Ex,Y,1140,728,0,1868,0,0,3,1,3,1,TA,7,Typ,1,2,477,Y,268,112,0,0,147,0,0,1,2007,WD,Abnorml,178000
1247,60,FV,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,756,756,GasA,Ex,Y,756,797,0,1553,0,0,2,1,3,1,Gd,6,Typ,0,2,615,Y,0,45,0,0,0,0,0,3,2006,New,Partial,186500
1248,80,RL,70.04995836802665,12328,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,539,0,473,1012,GasA,TA,Y,1034,0,0,1034,1,0,1,0,3,1,TA,6,Typ,0,3,888,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,169900
1249,75,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,TA,TA,BrkTil,319,0,416,735,OthW,Fa,N,1134,924,0,2058,0,0,1,1,3,1,TA,8,Typ,1,2,396,P,0,0,259,0,0,0,0,4,2008,WD,Normal,129500
1250,20,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,534,96,246,876,GasA,TA,Y,988,0,0,988,0,0,1,0,3,1,TA,6,Typ,0,1,276,Y,0,80,0,0,0,0,0,5,2007,WD,Normal,119000
1251,20,RL,93.0,11160,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,Gd,TA,CBlock,1065,0,1045,2110,GasA,Ex,Y,2110,0,0,2110,1,0,2,1,3,1,Ex,8,Typ,2,2,522,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,244000
1252,120,RL,70.04995836802665,3136,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Gd,TA,PConc,0,0,1405,1405,GasA,Ex,Y,1405,0,0,1405,0,0,2,0,2,1,Gd,6,Typ,1,2,478,Y,148,36,0,0,0,0,0,3,2006,WD,Normal,171750
1253,20,RL,62.0,9858,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,510,0,354,864,GasA,TA,Y,874,0,0,874,1,0,1,0,3,1,TA,5,Typ,0,1,288,Y,33,0,0,0,0,0,600,11,2009,WD,Normal,130000
1254,60,RL,70.04995836802665,17542,Pave,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,CBlock,125,1031,36,1192,GasA,TA,Y,1516,651,0,2167,1,0,2,1,3,1,Gd,9,Typ,2,2,518,Y,220,47,0,0,0,0,0,7,2007,WD,Normal,294000
1255,60,RL,60.0,6931,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,746,746,GasA,Ex,Y,760,896,0,1656,0,0,2,1,3,1,Gd,7,Typ,1,2,397,Y,178,128,0,0,0,0,0,7,2008,WD,Normal,165400
1256,50,RM,52.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,425,0,459,884,GasA,TA,Y,959,408,0,1367,0,0,1,0,3,1,TA,6,Typ,1,1,560,Y,0,0,0,0,120,0,0,11,2007,WD,Normal,127500
1257,20,RL,91.0,14303,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,Gd,TA,PConc,1314,0,672,1986,GasA,Ex,Y,1987,0,0,1987,1,0,2,0,2,1,Gd,7,Typ,1,2,691,Y,262,36,0,0,0,0,0,8,2008,WD,Normal,301500
1258,30,RL,56.0,4060,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,0,0,864,864,GasA,Ex,Y,864,0,0,864,0,0,1,0,2,1,TA,4,Typ,0,0,0,Y,0,96,0,0,0,0,0,7,2009,WD,Normal,99900
1259,80,RL,59.0,9587,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,655,0,201,856,GasA,Ex,Y,1166,0,0,1166,1,0,2,0,2,1,Gd,5,Typ,0,2,400,Y,212,0,0,0,0,0,0,7,2008,WD,Normal,190000
1260,20,RL,65.0,9750,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,602,438,14,1054,GasA,Gd,Y,1054,0,0,1054,1,0,1,1,3,1,TA,6,Typ,0,2,460,Y,180,0,0,0,80,0,0,7,2008,WD,Normal,151000
1261,60,RL,70.04995836802665,24682,Pave,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,841,841,GasA,Ex,Y,892,783,0,1675,0,0,2,1,3,1,TA,7,Typ,1,2,502,Y,0,103,0,0,0,0,0,6,2009,WD,Normal,181000
1262,20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,504,0,546,1050,GasA,Gd,Y,1050,0,0,1050,0,0,1,0,2,1,TA,5,Typ,0,1,338,Y,0,0,0,0,0,0,0,6,2009,WD,Normal,128900
1263,50,RL,70.04995836802665,11250,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,0,0,1104,1104,GasA,Ex,Y,1104,684,0,1788,1,0,1,0,5,1,TA,8,Min2,2,1,304,Y,120,0,0,0,0,0,0,11,2009,WD,Normal,161500
1264,70,RL,60.0,13515,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,0,0,764,764,GasA,Ex,Y,1060,764,0,1824,0,0,1,0,3,1,TA,8,Typ,1,2,520,N,0,0,126,0,0,0,0,7,2007,WD,Normal,180500
1265,120,RH,34.0,4060,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,266,0,1139,1405,GasA,Ex,Y,1337,0,0,1337,1,0,2,0,2,1,Gd,5,Typ,0,2,511,Y,144,68,0,0,0,0,0,8,2008,COD,Abnorml,181000
1266,160,FV,35.0,3735,Pave,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,Gd,TA,PConc,450,0,241,691,GasA,Ex,Y,713,739,0,1452,1,0,2,1,3,1,Gd,6,Typ,0,2,506,Y,0,34,0,0,0,0,0,3,2006,WD,Normal,183900
1267,190,RM,60.0,10120,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,Fa,TA,CBlock,0,0,925,925,GasA,TA,N,964,925,0,1889,0,0,1,1,4,2,TA,9,Typ,1,1,308,N,0,0,264,0,0,0,0,1,2007,WD,Normal,122000
1268,20,RL,89.0,13214,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,Ex,TA,PConc,0,0,2002,2002,GasA,Ex,Y,2018,0,0,2018,0,0,2,0,3,1,Ex,10,Typ,1,3,746,Y,144,76,0,0,0,0,0,5,2010,WD,Normal,378500
1269,50,RL,70.04995836802665,14100,Pave,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,TA,Gd,CBlock,192,0,536,728,GasA,Ex,Y,1968,1479,0,3447,0,0,3,1,4,1,Gd,11,Typ,2,3,1014,Y,314,12,0,0,0,0,0,5,2008,WD,Normal,381000
1270,50,RL,78.0,11344,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,460,0,414,874,GasW,TA,Y,874,650,0,1524,0,0,1,1,3,1,TA,7,Typ,0,1,315,Y,0,0,0,0,0,0,0,7,2007,WD,Normal,144000
1271,40,RL,70.04995836802665,23595,Pave,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,WdShake,Plywood,Plywood,Gd,TA,PConc,1258,0,74,1332,GasA,TA,Y,1332,192,0,1524,2,0,0,1,0,1,Gd,4,Typ,1,2,586,Y,268,0,0,0,0,0,0,4,2010,WD,Normal,260000
1272,20,RL,70.04995836802665,9156,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,0,0,1489,1489,GasA,Gd,Y,1489,0,0,1489,0,0,2,0,3,1,Gd,7,Typ,1,2,462,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,185750
1273,20,RL,70.04995836802665,13526,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,TA,TA,CBlock,560,375,0,935,GasA,TA,Y,935,0,0,935,1,0,1,0,3,1,TA,5,Typ,0,1,288,Y,180,0,0,0,0,0,0,11,2006,WD,Normal,137000
1274,80,RL,124.0,11512,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,719,0,300,1019,GasA,Gd,Y,1357,0,0,1357,1,0,1,0,2,1,Ex,5,Typ,1,1,312,Y,0,0,0,0,163,0,0,5,2008,WD,Normal,177000
1275,50,RL,53.0,5362,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,PConc,0,0,661,661,GasA,Ex,Y,661,589,0,1250,0,0,2,0,3,1,TA,8,Typ,1,2,552,Y,242,0,81,0,0,0,0,11,2007,WD,Normal,139000
1276,90,RL,95.0,11345,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,Roll,AsbShng,AsbShng,TA,TA,CBlock,220,0,708,928,GasA,Gd,Y,928,992,0,1920,0,0,2,0,4,2,TA,10,Typ,0,2,400,Y,0,0,0,0,0,0,0,7,2007,WD,Normal,137000
1277,60,RL,70.04995836802665,12936,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,593,0,130,723,GasA,TA,Y,735,660,0,1395,0,1,1,1,3,1,TA,6,Typ,1,2,497,Y,294,116,0,0,0,0,0,12,2009,WD,Normal,162000
1278,80,RL,70.04995836802665,17871,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,528,0,1152,1680,GasA,Fa,Y,1724,0,0,1724,1,0,1,1,3,1,TA,7,Typ,1,2,480,Y,0,0,0,0,0,0,0,6,2009,WD,Normal,197900
1279,60,RL,75.0,9473,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,804,0,324,1128,GasA,Ex,Y,1128,903,0,2031,1,0,2,1,3,1,Gd,7,Typ,1,2,577,Y,0,211,0,0,0,0,0,3,2008,WD,Normal,237000
1280,50,C (all),60.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,0,0,698,698,GasA,TA,Y,698,430,0,1128,0,0,1,0,2,1,TA,6,Typ,0,2,528,Y,30,0,164,0,0,0,0,4,2010,COD,Abnorml,68400
1281,20,RL,67.0,9808,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,788,0,785,1573,GasA,Ex,Y,1573,0,0,1573,1,0,2,0,3,1,Gd,6,Typ,0,2,544,Y,0,72,0,0,0,0,0,3,2009,WD,Normal,227000
1282,20,RL,50.0,8049,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1053,0,256,1309,GasA,TA,Y,1339,0,0,1339,1,0,2,0,2,1,TA,6,Typ,1,2,484,Y,0,58,0,0,90,0,0,7,2006,WD,Normal,180000
1283,20,RL,61.0,8800,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,532,144,364,1040,GasA,TA,Y,1040,0,0,1040,0,0,2,0,3,1,Gd,5,Typ,0,2,484,Y,0,0,0,0,288,0,0,9,2009,WD,Normal,150500
1284,90,RL,94.0,9400,Pave,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,TA,TA,CBlock,0,0,912,912,GasA,TA,Y,912,912,0,1824,0,0,2,2,4,2,TA,8,Typ,0,0,0,Y,128,0,0,0,0,0,0,4,2010,WD,Normal,139000
1285,50,RL,50.0,9638,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,PConc,0,0,804,804,GasA,Ex,Y,1699,748,0,2447,0,0,2,0,4,1,Gd,10,Min2,1,1,336,Y,272,0,42,0,116,0,0,3,2010,WD,Normal,169000
1286,50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,TA,Fa,CBlock,0,0,780,780,GasA,Ex,Y,825,587,0,1412,0,0,1,0,4,1,TA,6,Typ,1,1,280,Y,45,0,0,0,0,0,0,5,2009,WD,Normal,132500
1287,20,RL,70.04995836802665,9790,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,569,81,678,1328,GasA,TA,Y,1328,0,0,1328,1,0,1,1,3,1,TA,6,Typ,2,2,528,Y,0,26,0,0,0,0,0,6,2010,WD,Normal,143000
1288,20,RL,70.04995836802665,36500,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,CBlock,812,0,812,1624,GasA,Fa,Y,1582,0,0,1582,0,1,2,0,4,1,TA,7,Typ,0,2,390,N,168,198,0,0,0,0,0,6,2006,WD,Normal,190000
1289,120,RL,40.0,5664,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,1158,0,343,1501,GasA,Ex,Y,1659,0,0,1659,1,0,2,0,2,1,Ex,5,Typ,1,2,499,Y,212,59,0,0,0,0,0,10,2009,WD,Normal,278000
1290,60,RL,86.0,11065,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1085,1085,GasA,Ex,Y,1120,850,0,1970,0,0,2,1,3,1,Ex,8,Typ,1,3,753,Y,177,74,0,0,0,0,0,10,2006,New,Partial,281000
1291,80,RL,70.04995836802665,14112,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,TA,TA,PConc,1014,0,138,1152,GasA,TA,Y,1152,0,0,1152,1,0,1,0,3,1,TA,6,Typ,1,2,484,Y,227,0,0,0,0,0,0,4,2010,WD,Normal,180500
1292,160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,231,0,399,630,GasA,TA,Y,630,672,0,1302,0,0,2,1,3,1,TA,6,Typ,0,1,264,Y,185,0,0,0,0,0,0,2,2009,WD,Normal,119500
1293,70,RM,60.0,6600,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,Stone,0,0,994,994,GasA,TA,N,1378,994,0,2372,0,0,2,0,4,2,TA,11,Min2,0,1,432,Y,0,287,0,0,0,0,0,12,2009,WD,Normal,107500
1294,60,RL,78.0,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,194,0,638,832,GasA,TA,Y,832,832,0,1664,0,0,2,1,4,1,TA,8,Typ,1,2,528,Y,0,28,0,0,259,0,0,3,2006,WD,Normal,162900
1295,20,RL,60.0,8172,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,TA,TA,CBlock,167,0,697,864,GasA,TA,Y,864,0,0,864,1,0,1,0,2,1,TA,5,Typ,0,2,572,N,0,0,0,0,0,0,0,4,2006,WD,Normal,115000
1296,20,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1016,0,36,1052,GasA,Gd,Y,1052,0,0,1052,1,0,1,1,3,1,TA,5,Typ,0,1,288,Y,356,0,0,0,0,0,0,11,2006,WD,Normal,138500
1297,20,RL,80.0,8700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,776,0,344,1120,GasA,Gd,Y,1128,0,0,1128,1,0,2,0,3,1,TA,6,Typ,0,2,525,Y,192,20,123,0,0,0,0,12,2008,WD,Normal,155000
1298,180,RM,35.0,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,547,0,0,547,GasA,Gd,Y,1072,0,0,1072,1,0,2,0,2,1,TA,5,Typ,0,2,525,Y,0,44,0,0,0,0,0,6,2006,New,Partial,140000
1299,60,RL,313.0,63887,Pave,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Ex,TA,PConc,5644,0,466,6110,GasA,Ex,Y,4692,950,0,5642,2,0,2,1,3,1,Ex,12,Typ,3,2,1418,Y,214,292,0,0,0,480,0,1,2008,New,Partial,160000
1300,20,RL,75.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,340,906,0,1246,GasA,Ex,Y,1246,0,0,1246,1,0,1,1,3,1,Gd,6,Typ,0,1,305,Y,218,0,0,0,0,0,0,5,2010,WD,Normal,154000
1301,60,RL,70.04995836802665,10762,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,694,0,284,978,GasA,Ex,Y,1005,978,0,1983,0,0,2,1,3,1,Gd,9,Typ,1,2,490,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,225000
1302,70,RL,70.04995836802665,7500,Pave,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,547,0,224,771,GasA,Fa,Y,753,741,0,1494,0,0,1,0,3,1,Gd,7,Typ,2,1,213,P,0,0,0,0,224,0,0,11,2009,WD,Normal,177500
